,message,predicted,Cluster_PCA_withfirst177,Medical_conslut,service_support,PriceBooking_inquiry,place_inquiry
4503,دكتور اشرف نصر واجهة مشرفة لمراكز اندلسية لطب الاسنان,obj,0,0.003215434083601286,0.0,0.0,0.0
4504,بتتعاملوا شركات التامين,obj,0,0.0,service_support,0.0,0.0
4505,اف ح اموت,obj,0,0.0,0.0,0.0,0.0
4506,صفحة مراكز اندلسية دليل الشركات السعودية,obj,0,0.0,service_support,0.0,place_inquiry
4507,دكتورة اسنان عندكم شاغر بفرع التحلية التوظيف,obj,0,0.003236245954692557,service_support,0.0,place_inquiry
4508,سلامتهم حضرتك تسارع بزيارة طبيب اسنان اطفال باسرع وقت منعا لحدوث مضاعفات لا قدر,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4509,دكتورة معي لاطفال تاالمهم اسنانهم البلاد نصحيني ايش علاج اشتريلهم,obj,0,0.003205128205128205,0.0,PriceBooking_inquiry,0.0
4510,جوالك,obj,0,0.0,0.0,0.0,0.0
4511,ماهوي افضل علاج مهدئ الام لاسنان للكبار والصغار بخاخ اوحبوب,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4512,شكرا الرد,obj,0,0.0,0.0,0.0,0.0
4513,عندي دروس العقل الاثنين يبغو خلع لازم عمليه جراجيه لانهم طالعين غلط اعرف كام سعر التكلفة وشكرا,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4514,تتعاملون التامين الطبي ميد جلف,obj,0,0.0,service_support,0.0,0.0
4515,تري محتاجين اطباء اسنان محتاجين ابعت الاوراق فين وطريقه التواصل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,place_inquiry
4516,صار عندي الم بسبب ضرس العقل ورحت لدكتور قام قالي حفتحلك شوي واشيل ليك شوي لحم ماهي لاقية مكان تخرج المشكل صرت ماقدر انزل ريقي لان بحس بحلقي مجروح وكمان الالم زاد تفيدةني,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.012345679012345678
4517,بني يوم بشوف عروض ولم استفاد عرض فيهم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4518,صفحة مراكز اندلسية دليل الشركات السعودية,obj,0,0.0,service_support,0.0,place_inquiry
4519,عنوان المركز فرع التحلية,obj,0,0.0,0.0,0.0,place_inquiry
4520,سلام سوال تنذف السنان عندكم,obj,0,0.0,service_support,0.0,0.0
4521,منور لديكم جراح فكين,obj,0,0.0,service_support,0.0,0.0
4522,اعملولي حجز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4523,تليفون الدكتور معتز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4524,تتعاملوان شركة التامين ميدي جلاف,obj,0,0.0,service_support,0.0,0.0
4525,لوسمحتم حددوا المبلغ تقريبا للتصفية شاكرين,obj,0,0.0,0.0,0.0,0.0
4526,جده فرع,obj,0,0.0,0.0,0.0,place_inquiry
4527,تعاملوا شركة تامين,obj,0,0.0,service_support,0.0,0.0
4528,عندي صفرار الاسنان تكلف تصفية الاسنان مشكورين,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4529,سمحتوا مركزكم موجود ببريدة القصيم واذا موجود وين بالظبط,obj,0,0.0,0.0,0.0,place_inquiry
4530,عندب اصفرار الاسنان وفيها تسوس جميع الاسنان اعرف تكلف,obj,0,0.0032258064516129032,0.0,PriceBooking_inquiry,0.0
4531,ابغي استفسر سعر تكاليف تنظيف الاسنان بدون تامين طبي طال عمرك,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
4532,وهل يوجد فرع حراء اوفي السبعين,obj,0,0.0,0.0,0.0,place_inquiry
4533,طب تعمل بطايق التامينات لديكم بغض النظر شركة التامين,obj,0,Medical_conslut,service_support,0.0,0.0
4534,عندي سن مكسور وعايز اخلعه وغيرواحد سمكره للاسنان الباقي تبيض حيكلف جاد,obj,0,Medical_conslut,0.0,0.0,0.0
4535,وين مكه,obj,0,0.0,0.0,0.0,place_inquiry
4536,خاص,obj,0,0.0,0.0,0.0,0.0
4537,تركيب السن واحد السعر,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,0.0
4538,عندي سن واقع ابغي اركب سن تكلفته نفس الرسم افيدونا,obj,0,Medical_conslut,0.0,0.0,0.0
4539,المفروض مساحه للتعبير الرائ صفحتكم الموقره لمن احط تعليق ويتم مسحة طريقه لائقة,obj,0,0.0,0.0,0.0,0.0
4540,فرع جازان,obj,0,0.0,0.0,0.0,place_inquiry
4541,عندكم تقويم بتقسيط,obj,0,0.003278688524590164,service_support,0.0,0.0
4542,عايز العنوان لاني حاليا مركب تقويم احدي مراكز الاسنان ولم اجد تحسن تعقدت اكثر وحصل تشوه الاسنان مدينة جده,obj,0,Medical_conslut,0.0,0.0,place_inquiry
4543,عايز اخذ موعد لتركيب تقويم اسنان وتنظيف,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4544,رقم تلفون الرقم الصفحه لايمكن الاتصال,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4545,تقبلوا التامين,obj,0,0.0,service_support,0.0,0.0
4546,سويت عندكم حشوه تففكت وانكسر طرف سني,obj,0,0.0,service_support,0.0,0.0
4547,الشباب سوال سعر التنضيف معا التبيض شكرا,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4548,ضمان,obj,0,0.0,0.0,0.0,0.0
4549,السعر شامل جميع الاسنان,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,0.0
4550,سلام حالك يوجد عندكم تنظيف الاسنان وهل يوجد تعديل الاسنان اسعار التقويم,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
4551,عندكم دكاتر سورين اسنان احترامي لكل الدكاتر الاخوان,obj,0,0.0032258064516129032,service_support,0.0,0.0
4552,احلي افضل دكتور مواعيد عنده صعبه شويه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4553,معايا تامين كلاس يغطي تبيض اسناني عندكم بالليزر,obj,0,0.0032258064516129032,service_support,0.0,0.0
4554,افضل طبيب علاج عصب المملكه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4555,للسن الواحد لجميع الاسنان وابي استفسر تلبيس الاسنان عندي اسنان,obj,0,Medical_conslut,service_support,0.0,0.0
4556,تامين خصم,obj,0,0.0,service_support,0.0,0.0
4557,العدسات ضمانها وعندي سن خصم الواحدة ركبت,obj,0,0.003236245954692557,service_support,0.0,0.0
4558,الكم,obj,0,0.0,0.0,0.0,0.0
4559,غسيل اسنان انكم,obj,0,0.003278688524590164,0.0,0.0,0.0
4560,عندي الثه تعبانه,obj,0,Medical_conslut,0.0,0.0,0.0
4561,سلام فين الموقع,obj,0,0.0,0.0,0.0,place_inquiry
4562,فرع جده,obj,0,0.0,0.0,0.0,place_inquiry
4563,تامين ميد جلف معتمد عندكم,obj,0,0.0,service_support,0.0,0.0
4564,العرض,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4565,سلا اتصل ويقفل الجهاز انتظار تحويله لمعرفة تفاصيل الزراعه ارجو اعلامي,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4566,فرع الرياض,obj,0,0.0,0.0,0.0,place_inquiry
4567,عندي المقدمه مكسره اطرافهم,obj,0,0.0032679738562091504,0.0,0.0,0.0
4568,اخي الفاضل اعرف تامين بتقبلوه واي درجه,obj,0,0.0,service_support,0.0,0.0
4569,يوجد عندي الام وجود التهاب اللثة يوجد علاج خلع للضروس,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4570,وين المكان عندكم فرع جده وكم السعر,obj,0,0.0,service_support,PriceBooking_inquiry,place_inquiry
4571,معاكم فرع المدينه المنوره ترد,obj,0,0.0,0.0,0.0,place_inquiry
4572,يوجد عندكم تقويم,obj,0,0.003278688524590164,service_support,0.0,0.0
4573,اسناني صفر عايز تصفية تكلف وكم تستغرق وشكرا,obj,0,0.0032258064516129032,0.0,PriceBooking_inquiry,0.0
4574,السم اسناني الثنايا متسوسه وابي اغيرها تكلف تغيرها وهل يوجد لديكم فرع جازان الرد,obj,0,0.0031645569620253164,service_support,PriceBooking_inquiry,place_inquiry
4575,يوجد لديكم دكاتره مصرين,obj,0,0.0,service_support,0.0,0.0
4576,ما صورة للاسنان كاملة اللثة التركيب,obj,0,0.003246753246753247,0.0,0.0,0.0
4577,اعرف الاسعار تركيبات الاسنان الواجهه,obj,0,0.003257328990228013,0.0,0.0,0.0
4578,وين مكانكم جده,obj,0,0.0,0.0,0.0,place_inquiry
4579,عندكم تقويم اسنان ومين الاطباء,obj,0,Medical_conslut,service_support,0.0,0.0
4580,اسعاركم,obj,0,0.0,0.0,0.0,0.0
4581,لديكم فرع الرياض,obj,0,0.0,service_support,0.0,place_inquiry
4582,رقم الهاتف الجوال,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4583,العنوان المدينة المنورة,obj,0,0.0,0.0,0.0,place_inquiry
4584,يمشي عندكم تامين الراجحي,obj,0,0.0,service_support,0.0,0.0
4585,وين مكانكم جده وكم السعر,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
4586,دكتور تشتغل للاطفال عمر,obj,0,0.0,0.0,0.0,0.0
4587,لديكم فرع ينبع البحر,obj,0,0.0,service_support,0.0,place_inquiry
4588,العنوان مكه اذا فرع,obj,0,0.0,0.0,0.0,place_inquiry
4589,عندي نفس الحاله منزلها تعالجها,obj,0,Medical_conslut,0.0,0.0,0.0
4590,تتعاملون كروت تامين شركه,obj,0,0.0,service_support,0.0,0.0
4591,يشمل التامين غالي الرد,obj,0,0.0,service_support,0.0,0.0
4592,الفترة الزمنية لتعديل الاسنان السفليه وكم تكلفة الشد وهل تسونها لشخص الاربعين العمر افيدونا الرد مطلوب,obj,0,0.0031446540880503146,0.0,PriceBooking_inquiry,0.0
4593,تتعاملوا حاملي كروت التامين,obj,0,0.0,service_support,0.0,0.0
4594,عندي تامين التعاونيه بتقبلوه وهدفع كام التامين,obj,0,0.003236245954692557,service_support,PriceBooking_inquiry,0.0
4595,عايز زرع اسنان واظراس عندكم عروض ولالا,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
4596,عندي سن ابغي اقلعه وازرع بدله حيكلف ولكم الشكر,obj,0,Medical_conslut,0.0,0.0,0.0
4597,زرع السن واحد,obj,0,0.003278688524590164,0.0,PriceBooking_inquiry,0.0
4598,النتائج,obj,0,0.0,0.0,0.0,0.0
4599,الناتج,obj,0,0.0,0.0,0.0,0.0
4600,يكلف السن الواحد الخصم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4601,يوم الاحد لحد الساعه المدينه وراجعه السبت متاخر امكن يوم يومين زياده,obj,0,0.003194888178913738,0.0,0.0,0.0
4602,سمحتم يكلف ضرس واحد بالفك العلوي الخصم ارجو الرد,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4603,سؤال عمل تقويم اسنان بالتقسيط ببطاقة التامين الصحي وفقكم تعالي,obj,0,Medical_conslut,service_support,0.0,0.0
4604,تكلفة الزراعة وهل الليزر افضل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4605,يكلف تركيب ضرس بكل جهة,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4606,عايزه رقم تلفون,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4607,سمحتو عوزين نعرف مقر الدكتوره مصر مكان,obj,0,0.0,0.0,0.0,place_inquiry
4608,انابغالبس اسناني خزف الوحد,obj,0,0.0032679738562091504,0.0,0.0,0.0
4609,ايش جنسية الدكتوره وارجو تزويدي بالرغم,obj,0,0.0,0.0,0.0,0.0
4610,اناسناني ماهي مكسره فيهالون مايروح بالتنظيف اسوي لهاتلبيس كذهوحده,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
4611,اسناني اصلا بيضاء درجات اللون العظمي المتعارف تصبح بيضاء وبشكل دائم,obj,0,Medical_conslut,0.0,0.0,0.0
4612,شهركم مبارك افضل مركز طب الاسنان,obj,0,Medical_conslut,0.0,0.0,0.0
4613,خيط الاسنان,obj,0,0.003289473684210526,0.0,0.0,0.0
4614,ابغا اشارك,obj,0,0.0,0.0,0.0,0.0
4615,سجلت وين المكان,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
4616,عددها,obj,0,0.0,0.0,0.0,0.0
4617,عددها غدد,obj,0,0.0,0.0,0.0,0.0
4618,جدة رقم الجوال دكتور,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
4619,مم التحدي,obj,0,0.0,0.0,0.0,0.0
4620,متي المسابقة شاركت بنجاح,obj,0,0.0,0.0,0.0,0.0
4621,يوجد فروع بالسعودية ارجو الرد,obj,0,0.0,0.0,0.0,0.0
4622,تامين معاكم,obj,0,0.0,service_support,0.0,0.0
4623,ابغي اسوي تقويم الاسناني نعرف السعر وذا تقصيد الدفعه الاولي وكيف عملية التقصيد ارجو الرد,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
4624,حالتي طبعي بخاف دكتور الاسنان وعندي اربع اسنان خربانة والباقي تلبيس اوعدسات لاصقة بتصير عمل الاسان بتخديرعام لاني بخاف الالم الرجاء الرد,obj,0,Medical_conslut,0.0,0.0,0.0
4625,ضمان,obj,0,0.0,0.0,0.0,0.0
4626,امشي بمسمار,obj,0,0.003289473684210526,0.0,0.0,0.0
4627,عرفنا سنون التكلفة,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4628,العرض,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4629,زراعة ستة ضروس ونابين يعتبرو ثمانية بعدالخصم رد,obj,0,0.0032258064516129032,0.0,0.0,0.0
4630,دحين التسجيل شخص واحد يسجل ابغا اجيب معايا احد تعرفوا الشخص ابغا,obj,0,0.0,service_support,0.0,0.0
4631,اين ومتي المسابقه,obj,0,0.0,0.0,0.0,place_inquiry
4632,لازم فريق مكون ما ينفع واحد لوحده,obj,0,0.0,0.0,0.0,0.0
4633,حبيت اسال عليي ييلييتقويم الوهل يوجد لديكم عروض صنا اسنان لابغيياسال,obj,0,0.003194888178913738,service_support,PriceBooking_inquiry,0.0
4634,تركيب تقويم الاسنان زينه بدون شد صيانه الاضراس العلوي اليسار والسفلي اليمين ابي استفسار الحجز والموعد والتكلفه وهل الخصم يشمل ماسبق ذكره وشكرا جزيلا,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
4635,حبيت اسال تقويم الاسنان يشملها العورضض,obj,0,Medical_conslut,0.0,0.0,0.0
4636,وكم فائز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4637,عندي ضروس عايز اعمل زراعه سعر الواحد,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4638,رقم الجوال,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4639,فين المكان بضبط,obj,0,0.0,0.0,0.0,place_inquiry
4640,العدسات تحتاج تحضير للسن لاصقه ريال سعر السن الواحد,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
4641,ريتويت جدة,obj,0,0.0,0.0,0.0,place_inquiry
4642,عندكم فرع المدينه,obj,0,0.0,service_support,0.0,place_inquiry
4643,خلع الاسنان وتركيب طقم كامل اسنان ثابت يكلف وشكرا لحسن تعاونكم,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
4644,التحدي يتعلق بنظافة الاسنان تحديالسومة,obj,0,0.003257328990228013,0.0,0.0,0.0
4645,يجر سيارة باسنانة,obj,0,0.0,0.0,0.0,0.0
4646,انة ثلج بدون ماتتحسس اسنانة,obj,0,0.003257328990228013,0.0,0.0,0.0
4647,المسابقة لسكان جدة جميع المناطق تنورونا منشارك الفاضي,obj,0,0.0,0.0,0.0,place_inquiry
4648,بياض الاسنان,obj,0,0.003289473684210526,0.0,0.0,0.0
4649,تحدي يط لع واحد الضروس,obj,0,0.0,0.0,0.0,0.0
4650,مافهمت اشارك,obj,0,0.0,0.0,0.0,0.0
4651,تحدي قوة وبياض اسنانه,obj,0,0.0,0.0,0.0,0.0
4652,يركب اسنان بلستك هع,obj,0,0.0032679738562091504,0.0,0.0,0.0
