lexicon,polarity,origin
خوفك,-1,EG
خول,-1,EG
خون,-1,EG
خونتو,-1,EG
خيبتك,-1,EG
خيبه,-1,EG
خيخا,-1,EG
خيسه,-1,EG
خيل,-1,EG
دابه,-1,EG
داس,-1,EG
داعر,-1,EG
داهيه,-1,EG
دبح,-1,EG
دبحتن,-1,EG
دجال,-1,EG
دجل,-1,EG
دزم,-1,EG
دعاره,-1,EG
دعاوي,-1,EG
دكتاتور,-1,EG
دكه,-1,EG
دلدول,-1,EG
دم,-1,EG
دماء,-1,EG
دمائه,-1,EG
دمع,-1,EG
دمعا,-1,EG
دمكم,-1,EG
دموع,-1,EG
دموي,-1,EG
دني,-1,EG
دنيء,-1,EG
دهاء,-1,EG
دهاك,-1,EG
دهس,-1,EG
دهيه,-1,EG
دياث,-1,EG
ديكتاتور,-1,EG
ديوس,-1,EG
ذباب,-1,EG
ذبال,-1,EG
ذبحو,-1,EG
ذعر,-1,EG
ذليل,-1,EG
ذنبك,-1,EG
ذنوبي,-1,EG
ذئب,-1,EG
رافص,-1,EG
راقاص,-1,EG
راقص,-1,EG
راكبك,-1,EG
ربايه,-1,EG
رجم,-1,EG
رخاوه,-1,EG
رخيص,-1,EG
ردح,-1,EG
ردع,-1,EG
رذيله,-1,EG
رزع,-1,EG
رزل,-1,EG
رشاش,-1,EG
رشوه,-1,EG
رصاص,-1,EG
رصاصه,-1,EG
رعاع,-1,EG
رعب,-1,EG
رعبا,-1,EG
رغاي,-1,EG
رفسه,-1,EG
رفص,-1,EG
رقاص,-1,EG
رقص,-1,EG
ركب,-1,EG
ركع,-1,EG
ركيك,-1,EG
رما,-1,EG
رمم,-1,EG
رهيب,-1,EG
رهينه,-1,EG
روث,-1,EG
روحمك,-1,EG
رويبض,-1,EG
رياء,-1,EG
رياله,-1,EG
زال,-1,EG
زاني,-1,EG
زائف,-1,EG
زائل,-1,EG
زبانيه,-1,EG
زبر,-1,EG
زبيانت,-1,EG
زج,-1,EG
زجت,-1,EG
زحم,-1,EG
زراط,-1,EG
زرط,-1,EG
زعابيب,-1,EG
زعج,-1,EG
زعر,-1,EG
زعق,-1,EG
زعلان,-1,EG
زعلت,-1,EG
زغط,-1,EG
زفاره,-1,EG
زفتت,-1,EG
زلازل,-1,EG
زله,-1,EG
زنا,-1,EG
زنب,-1,EG
زنبورها,-1,EG
زندق,-1,EG
زنديق,-1,EG
زنزان,-1,EG
زني,-1,EG
زهايمر,-1,EG
زهق,-1,EG
زهقت,-1,EG
زهقو,-1,EG
زوال,-1,EG
زور,-1,EG
زيط,-1,EG
زيف,-1,EG
ساختك,-1,EG
ساخر,-1,EG
سارق,-1,EG
سارقو,-1,EG
سازج,-1,EG
سازجته,-1,EG
سازجتي,-1,EG
سافضح,-1,EG
سافك,-1,EG
ساقط,-1,EG
سايس,-1,EG
سباب,-1,EG
سبكو,-1,EG
سبه,-1,EG
سبها,-1,EG
سبهلل,-1,EG
سبو,-1,EG
سبي,-1,EG
ستحتل,-1,EG
ستعزله,-1,EG
ستفتضح,-1,EG
سجن,-1,EG
سحاق,-1,EG
سحبها,-1,EG
سحل,-1,EG
سحلت,-1,EG
سحلو,-1,EG
سحوق,-1,EG
سخافتك,-1,EG
سخر,-1,EG
سخريتك,-1,EG
سخريه,-1,EG
سخف,-1,EG
سخن,-1,EG
سخيف,-1,EG
سذاجه,-1,EG
سذج,-1,EG
سرقه,-1,EG
سرقو,-1,EG
سزاج,-1,EG
سزاجه,-1,EG
سعران,-1,EG
سفاح,-1,EG
سفاحا,-1,EG
سفاف,-1,EG
سفاقه,-1,EG
سفاله,-1,EG
سفاهه,-1,EG
سفك,-1,EG
سفل,-1,EG
سفله,-1,EG
سفه,-1,EG
سقط,-1,EG
سقطت,-1,EG
سقوطك,-1,EG
سكت,-1,EG
سكير,-1,EG
سلب,-1,EG
سلبي,-1,EG
سلبيتهم,-1,EG
سلط,-1,EG
سلطاء,-1,EG
سلطانيه,-1,EG
سلطوه,-1,EG
سليط,-1,EG
سم,-1,EG
سمم,-1,EG
سمومك,-1,EG
سنج,-1,EG
سهتان,-1,EG
سواد,-1,EG
سوسه,-1,EG
سوط,-1,EG
سيس,-1,EG
سيقمع,-1,EG
سيلعن,-1,EG
سينس,-1,EG
شاخخ,-1,EG
شاد,-1,EG
شاذ,-1,EG
شافط,-1,EG
شائع,-1,EG
شباشب,-1,EG
شبشب,-1,EG
شبه,-1,EG
شتايم,-1,EG
شتت,-1,EG
شتمت,-1,EG
شتمتن,-1,EG
شتمو,-1,EG
شتيمه,-1,EG
شجب,-1,EG
شخ,-1,EG
شخر,-1,EG
شخه,-1,EG
شدد,-1,EG
شر,-1,EG
شرس,-1,EG
شرشح,-1,EG
شرشر,-1,EG
شرمط,-1,EG
شرموط,-1,EG
شرموطه,-1,EG
شرير,-1,EG
شطه,-1,EG
شفط,-1,EG
شق,-1,EG
شك,-1,EG
شكك,-1,EG
شكم,-1,EG
شكي,-1,EG
شل,-1,EG
شلبوك,-1,EG
شلل,-1,EG
شلوط,-1,EG
شماريخ,-1,EG
شماشيرج,-1,EG
شمام,-1,EG
شمتان,-1,EG
شهوات,-1,EG
شهواتك,-1,EG
شهوه,-1,EG
شوخير,-1,EG
شوشر,-1,EG
شوم,-1,EG
شوه,-1,EG
شوهت,-1,EG
شيطان,-1,EG
شيطن,-1,EG
شيع,-1,EG
صابتن,-1,EG
صامت,-1,EG
صامتون,-1,EG
صايع,-1,EG
صخب,-1,EG
صدفه,-1,EG
صدم,-1,EG
صراخ,-1,EG
صراع,-1,EG
صراعات,-1,EG
صرخ,-1,EG
صرصار,-1,EG
صرع,-1,EG
صريخ,-1,EG
صفاقه,-1,EG
صفع,-1,EG
صفيق,-1,EG
صلب,-1,EG
صلبو,-1,EG
صليبي,-1,EG
صليبين,-1,EG
صمت,-1,EG
صمتا,-1,EG
صمود,-1,EG
صهاينه,-1,EG
صهيون,-1,EG
صهيوني,-1,EG
ضاعت,-1,EG
ضال,-1,EG
ضايع,-1,EG
ضائع,-1,EG
ضجيج,-1,EG
ضحاله,-1,EG
ضحل,-1,EG
ضدي,-1,EG
ضرب,-1,EG
ضربت,-1,EG
ضربو,-1,EG
ضر,-1,EG
ضعاف,-1,EG
ضعفك,-1,EG
ضلل,-1,EG
ضلمه,-1,EG
ضياع,-1,EG
ضيع,-1,EG
ضيق,-1,EG
طاح,-1,EG
طاعن,-1,EG
طاغي,-1,EG
طاغيه,-1,EG
طامعين,-1,EG
طاوعن,-1,EG
طائش,-1,EG
طبال,-1,EG
طبطب,-1,EG
طبل,-1,EG
طحن,-1,EG
طخين,-1,EG
طراطير,-1,EG
طرطور,-1,EG
طرقع,-1,EG
طرمخ,-1,EG
طظ,-1,EG
طعان,-1,EG
طعن,-1,EG
طعنا,-1,EG
طغي,-1,EG
طغيان,-1,EG
طفح,-1,EG
طلق,-1,EG
طماع,-1,EG
طمس,-1,EG
طمع,-1,EG
طوبه,-1,EG
طويل,-1,EG
طيز,-1,EG
طيزه,-1,EG
طيش,-1,EG
طيظك,-1,EG
ظلام,-1,EG
ظلما,-1,EG
ظلمه,-1,EG
عابوك,-1,EG
عارك,-1,EG
عاركه,-1,EG
عاصف,-1,EG
عافيه,-1,EG
عاق,-1,EG
عاقب,-1,EG
عالخيبه,-1,EG
عاهر,-1,EG
عاويل,-1,EG
عبره,-1,EG
عبط,-1,EG
عبوا,-1,EG
عبوكوا,-1,EG
عبيد,-1,EG
عتم,-1,EG
عتوا,-1,EG
عجب,-1,EG
عجرف,-1,EG
عجرفة,-1,EG
عجزهم,-1,EG
عجل,-1,EG
عدائي,-1,EG
عدوي,-1,EG
عذب,-1,EG
عذبت,-1,EG
عذر,-1,EG
عذري,-1,EG
عرا,-1,EG
عرس,-1,EG
عرقلت,-1,EG
عره,-1,EG
عروه,-1,EG
عري,-1,EG
عريان,-1,EG
عزاء,-1,EG
عزل,-1,EG
عزو,-1,EG
عسر,-1,EG
عسف,-1,EG
عسير,-1,EG
عشوائ,-1,EG
عشوائيه,-1,EG
عصابي,-1,EG
عصب,-1,EG
عصبي,-1,EG
عصبيه,-1,EG
عصف,-1,EG
عصي,-1,EG
عصيان,-1,EG
عصيانك,-1,EG
عصيب,-1,EG
عطل,-1,EG
عفريت,-1,EG
عفنت,-1,EG
عك,-1,EG
عكش,-1,EG
علق,-1,EG
علقه,-1,EG
عمي,-1,EG
عناء,-1,EG
عناد,-1,EG
عنتري,-1,EG
عنجهيه,-1,EG
عنصريه,-1,EG
عنف,-1,EG
عنوا,-1,EG
عنيف,-1,EG
عنيفه,-1,EG
عوالم,-1,EG
عور,-1,EG
عوض,-1,EG
عويل,-1,EG
عياط,-1,EG
عيبا,-1,EG
عيط,-1,EG
عيطت,-1,EG
عيل,-1,EG
غار,-1,EG
غاضب,-1,EG
غافل,-1,EG
غبا,-1,EG
غباوه,-1,EG
غباؤ,-1,EG
غبائ,-1,EG
غبائك,-1,EG
غبائه,-1,EG
غتيت,-1,EG
غجر,-1,EG
غدار,-1,EG
غدر,-1,EG
غدرا,-1,EG
غر,-1,EG
غرق,-1,EG
غرمان,-1,EG
غرور,-1,EG
غريب,-1,EG
غريبه,-1,EG
غريم,-1,EG
غشاش,-1,EG
غشك,-1,EG
غفل,-1,EG
غفو,-1,EG
غل,-1,EG
غلاستك,-1,EG
غلاسه,-1,EG
غلب,-1,EG
غلبان,-1,EG
غلبانه,-1,EG
غلس,-1,EG
غلطان,-1,EG
غلطت,-1,EG
غلطه,-1,EG
غلظ,-1,EG
غلوش,-1,EG
غلول,-1,EG
غم,-1,EG
غمه,-1,EG
غور,-1,EG
غوغاء,-1,EG
غوغائ,-1,EG
غيبو,-1,EG
غيظ,-1,EG
غيظك,-1,EG
فاتر,-1,EG
فاسدين,-1,EG
فاسق,-1,EG
فاشخ,-1,EG
فاشي,-1,EG
فاشيه,-1,EG
فاضي,-1,EG
فاضيالكو,-1,EG
فاقت,-1,EG
فالح,-1,EG
فايح,-1,EG
فبرك,-1,EG
فتت,-1,EG
فتش,-1,EG
فتن,-1,EG
فتوه,-1,EG
فجر,-1,EG
فجل,-1,EG
فجور,-1,EG
فحش,-1,EG
فخ,-1,EG
فخفخ,-1,EG
فرت,-1,EG
فرس,-1,EG
فرط,-1,EG
فرعن,-1,EG
فرفر,-1,EG
فرم,-1,EG
فسادا,-1,EG
فسدت,-1,EG
فسق,-1,EG
فسل,-1,EG
فشر,-1,EG
فشلت,-1,EG
فشلتم,-1,EG
فشيخ,-1,EG
فشيق,-1,EG
فضحتو,-1,EG
فظ,-1,EG
فظاظ,-1,EG
فظيع,-1,EG
فقعتولها,-1,EG
فقعتوهال,-1,EG
فقك,-1,EG
فقير,-1,EG
فكك,-1,EG
فككم,-1,EG
فكيك,-1,EG
فلس,-1,EG
فلول,-1,EG
فنجري,-1,EG
فوضوي,-1,EG
فوقوا,-1,EG
فياجرا,-1,EG
قابض,-1,EG
قاذورات,-1,EG
قارف,-1,EG
قاس,-1,EG
قاص,-1,EG
قاصي,-1,EG
قاطع,-1,EG
قاع,-1,EG
قباح,-1,EG
قباحه,-1,EG
قبح,-1,EG
قبر,-1,EG
قبض,-1,EG
قبضت,-1,EG
قبيح,-1,EG
قتلتو,-1,EG
قتلو,-1,EG
قتلي,-1,EG
قتيل,-1,EG
قحاب,-1,EG
قحب,-1,EG
قذارتك,-1,EG
قذاره,-1,EG
قذزر,-1,EG
قذير,-1,EG
قرد,-1,EG
قرص,-1,EG
قرطستك,-1,EG
قرفت,-1,EG
قرفو,-1,EG
قرود,-1,EG
قسوه,-1,EG
قصاص,-1,EG
قصر,-1,EG
قصفها,-1,EG
قضايا,-1,EG
قضائيه,-1,EG
قضي,-1,EG
قطع,-1,EG
قطعتو,-1,EG
قفانا,-1,EG
قلش,-1,EG
قلق,-1,EG
قمع,-1,EG
قمعك,-1,EG
قنبله,-1,EG
قنص,-1,EG
كاتم,-1,EG
كادب,-1,EG
كادح,-1,EG
كاذب,-1,EG
كاذبو,-1,EG
كاذبون,-1,EG
كاره,-1,EG
كازب,-1,EG
كائد,-1,EG
كائدين,-1,EG
كبت,-1,EG
كبرا,-1,EG
كتاتون,-1,EG
كتاكيت,-1,EG
كتاكيتو,-1,EG
كتاويت,-1,EG
كتف,-1,EG
كتفو,-1,EG
كتم,-1,EG
كحم,-1,EG
كخه,-1,EG
كداب,-1,EG
كدب,-1,EG
كدبو,-1,EG
كدس,-1,EG
كذاب,-1,EG
كذبا,-1,EG
كراهيه,-1,EG
كرب,-1,EG
كرباج,-1,EG
كرهاك,-1,EG
كرهت,-1,EG
كرهناك,-1,EG
كرهو,-1,EG
كرهوا,-1,EG
كريه,-1,EG
كريهنك,-1,EG
كستك,-1,EG
كسر,-1,EG
كسف,-1,EG
كسمك,-1,EG
كسه,-1,EG
كشر,-1,EG
كفا,-1,EG
كفاك,-1,EG
كفايا,-1,EG
كفايه,-1,EG
كفرو,-1,EG
كفن,-1,EG
كلابا,-1,EG
كلاكيع,-1,EG
كلامنجي,-1,EG
كلك,-1,EG
كلمانجي,-1,EG
كلمنجي,-1,EG
كماشه,-1,EG
كمم,-1,EG
كمين,-1,EG
كوابيسك,-1,EG
كوسه,-1,EG
كيد,-1,EG
كئابه,-1,EG
كئيب,-1,EG
لابس,-1,EG
لاذع,-1,EG
لامثالك,-1,EG
لامؤاخذه,-1,EG
لايهمل,-1,EG
لبستو,-1,EG
لبوه,-1,EG
لتصمت,-1,EG
لتقتيل,-1,EG
لجا,-1,EG
لجم,-1,EG
لحس,-1,EG
لحيسقط,-1,EG
لذع,-1,EG
لزق,-1,EG
لسع,-1,EG
لطش,-1,EG
لطم,-1,EG
لعان,-1,EG
لعن,-1,EG
لعنة,-1,EG
لغط,-1,EG
لغو,-1,EG
لغي,-1,EG
لفق,-1,EG
لقن,-1,EG
للغيظ,-1,EG
لهب,-1,EG
لهوي,-1,EG
لوث,-1,EG
لوح,-1,EG
لوطيا,-1,EG
ليف,-1,EG
لئيم,-1,EG
ما_بحبكي,-1,EG
ما_بستحما,-1,EG
ما_بيعرفو,-1,EG
ما_تربتي,-1,EG
ماتغور,-1,EG
ماتو,-1,EG
ماجور,-1,EG
ماسخ,-1,EG
ماسوني,-1,EG
ماطل,-1,EG
ما_عندنا,-1,EG
ما_فقنا,-1,EG
ما_لكي,-1,EG
ما_نعرفو,-1,EG
مانموتك,-1,EG
ما_يصح,-1,EG
مايل,-1,EG
ما_ينفع,-1,EG
ماساه,-1,EG
مانتخ,-1,EG
مبتحترميش,-1,EG
مبتعرفش,-1,EG
مبض,-1,EG
مبول,-1,EG
مت,-1,EG
متاجر,-1,EG
متاخر,-1,EG
متاسلم,-1,EG
متامر,-1,EG
متبعبص,-1,EG
متبلطج,-1,EG
متتعر,-1,EG
متجاهل,-1,EG
متحامل,-1,EG
متحركوش,-1,EG
متحزم,-1,EG
متحول,-1,EG
متخفيش,-1,EG
متخلف,-1,EG
مترب,-1,EG
مترباش,-1,EG
متستغلش,-1,EG
متستغليش,-1,EG
متسخ,-1,EG
متسكتش,-1,EG
متسكتيش,-1,EG
متسول,-1,EG
متشدد,-1,EG
متشرد,-1,EG
متشرمط,-1,EG
متشيع,-1,EG
متضايق,-1,EG
متطرف,-1,EG
متظاهر,-1,EG
متظاهرون,-1,EG
متظاهرين,-1,EG
متعاط,-1,EG
متعقد,-1,EG
متعوس,-1,EG
متغاظ,-1,EG
متفجر,-1,EG
متفحش,-1,EG
متفرق,-1,EG
متقاعس,-1,EG
متقطع,-1,EG
متقطعه,-1,EG
متقلب,-1,EG
متكبر,-1,EG
متكتكتكت,-1,EG
متكوكت,-1,EG
متملق,-1,EG
متناك,-1,EG
متناكه,-1,EG
متنفذش,-1,EG
متنيل,-1,EG
متهزئ,-1,EG
متهما,-1,EG
متهوره,-1,EG
متهيج,-1,EG
متواطئ,-1,EG
متيس,-1,EG
مثلي,-1,EG
مجبر,-1,EG
مجحود,-1,EG
مجرم,-1,EG
مجزره,-1,EG
مجنون,-1,EG
مجوس,-1,EG
محاصر,-1,EG
محاكمتهم,-1,EG
محال,-1,EG
محايله,-1,EG
محبوس,-1,EG
محبوسه,-1,EG
محترمتش,-1,EG
محتكر,-1,EG
محتل,-1,EG
محدود,-1,EG
محرض,-1,EG
محرف,-1,EG
محروم,-1,EG
محزق,-1,EG
محسوبيه,-1,EG
محشش,-1,EG
محصلتش,-1,EG
محظور,-1,EG
محكوم,-1,EG
محموق,-1,EG
محن,-1,EG
مخادع,-1,EG
مخالف,-1,EG
مخب,-1,EG
مخبول,-1,EG
مخدر,-1,EG
مخرب,-1,EG
مخربئه,-1,EG
مخز,-1,EG
مخطيء,-1,EG
مخطئ,-1,EG
مخل,-1,EG
مخله,-1,EG
مخلوع,-1,EG
مخمور,-1,EG
مخنوق,-1,EG
مخيف,-1,EG
مداعر,-1,EG
مدايق,-1,EG
مدايقه,-1,EG
مدبر,-1,EG
مدلس,-1,EG
مدمر,-1,EG
مدمن,-1,EG
مذبحه,-1,EG
مراره,-1,EG
مراوغه,-1,EG
مربكيش,-1,EG
مربوطين,-1,EG
مرتبك,-1,EG
مرتزق,-1,EG
مرتزقه,-1,EG
مرعب,-1,EG
مرعوب,-1,EG
مرفوض,-1,EG
مرمط,-1,EG
مريض,-1,EG
مزاج,-1,EG
مزايد,-1,EG
مزحوم,-1,EG
مزعلكم,-1,EG
مزعلني,-1,EG
مزقوق,-1,EG
مزقوك,-1,EG
مزور,-1,EG
مزيف,-1,EG
مساطيل,-1,EG
مساوم,-1,EG
مساومه,-1,EG
مسبش,-1,EG
مستبيع,-1,EG
مستحمل,-1,EG
مستحملينك,-1,EG
مستحيل,-1,EG
مستخب,-1,EG
مستسلم,-1,EG
مستغفلا,-1,EG
مستفذ,-1,EG
مستفز,-1,EG
مستفزه,-1,EG
مستكرد,-1,EG
مستميت,-1,EG
مستنسخ,-1,EG
مستنقع,-1,EG
مسجون,-1,EG
مسجونين,-1,EG
مسح,-1,EG
مسخ,-1,EG
مسخر,-1,EG
مسرطن,-1,EG
مسروق,-1,EG
مسطول,-1,EG
مسعور,-1,EG
مسلح,-1,EG
مسمم,-1,EG
مسموم,-1,EG
مسيء,-1,EG
مسيءه,-1,EG
مشاجره,-1,EG
مشاكس,-1,EG
مشانق,-1,EG
مشبوه,-1,EG
مشتمش,-1,EG
مشعوذ,-1,EG
مشكل,-1,EG
مشكلته,-1,EG
مشكله,-1,EG
مشموم,-1,EG
مشين,-1,EG
مصايب,-1,EG
مصتبح,-1,EG
مصرع,-1,EG
مصطنع,-1,EG
مصلحج,-1,EG
مضاد,-1,EG
مضطرب,-1,EG
مضلل,-1,EG
مضيق,-1,EG
مطبلاتي,-1,EG
مطحون,-1,EG
مطرود,-1,EG
مطرودا,-1,EG
مطعون,-1,EG
مطمع,-1,EG
مطوه,-1,EG
مظالم,-1,EG
مظاهراتهم,-1,EG
مظاهره,-1,EG
مظلمه,-1,EG
معاد,-1,EG
معاداتك,-1,EG
معارضه,-1,EG
معارضيهم,-1,EG
معاق,-1,EG
معاناه,-1,EG
معاند,-1,EG
معتد,-1,EG
معتقل,-1,EG
معتقلين,-1,EG
معدوم,-1,EG
معرس,-1,EG
معرص,-1,EG
معركه,-1,EG
معزول,-1,EG
معشوق,-1,EG
معصوم,-1,EG
معصيه,-1,EG
معفن,-1,EG
معقد,-1,EG
معقم,-1,EG
معلش,-1,EG
معناة,-1,EG
معندهمش,-1,EG
معيب,-1,EG
مغالط,-1,EG
مغتاب,-1,EG
مغتصب,-1,EG
مغر,-1,EG
مغرض,-1,EG
مغرور,-1,EG
مغشوش,-1,EG
مغفل,-1,EG
مغلوط,-1,EG
مغيب,-1,EG
مفتت,-1,EG
مفتر,-1,EG
مفتريه,-1,EG
مفترين,-1,EG
مفجوع,-1,EG
مفرط,-1,EG
مفسد,-1,EG
مفشوخ,-1,EG
مفضوح,-1,EG
مفهمش,-1,EG
مقاوم,-1,EG
مقتك,-1,EG
مقتل,-1,EG
مقرف,-1,EG
مقزز,-1,EG
مقشف,-1,EG
مقض,-1,EG
مقطف,-1,EG
مقلبظ,-1,EG
مقموص,-1,EG
مقهور,-1,EG
مقيد,-1,EG
مكبوت,-1,EG
مكتف,-1,EG
مكذوب,-1,EG
مكر,-1,EG
مكرو,-1,EG
مكروب,-1,EG
مكروه,-1,EG
مكسوف,-1,EG
مكشر,-1,EG
ملاوع,-1,EG
ملاوعه,-1,EG
ملثم,-1,EG
ملحد,-1,EG
ملزق,-1,EG
ملط,-1,EG
ملطش,-1,EG
ملعوب,-1,EG
ملعون,-1,EG
ملل,-1,EG
ملوث,-1,EG
ممسح,-1,EG
ممل,-1,EG
ممول,-1,EG
مموه,-1,EG
مميت,-1,EG
مناخير,-1,EG
منافقو,-1,EG
منافقيك,-1,EG
منافقين,-1,EG
منايك,-1,EG
منتحر,-1,EG
منتفع,-1,EG
منتهك,-1,EG
منحرف,-1,EG
منحط,-1,EG
منحل,-1,EG
منحوس,-1,EG
منخليش,-1,EG
مندبه,-1,EG
مندس,-1,EG
منشق,-1,EG
منع,-1,EG
منعديهوش,-1,EG
منفر,-1,EG
منفصم,-1,EG
منفعل,-1,EG
منفلت,-1,EG
منقوص,-1,EG
منكسفهوش,-1,EG
منهار,-1,EG
منهوب,-1,EG
منوم,-1,EG
منيل,-1,EG
منيوك,-1,EG
مهابيل,-1,EG
مهاجم,-1,EG
مهبوش,-1,EG
مهبول,-1,EG
مهتاج,-1,EG
مهدر,-1,EG
مهدود,-1,EG
مهذب,-1,EG
مهربه,-1,EG
مهزء,-1,EG
مهزا,-1,EG
مهزل,-1,EG
مهل,-1,EG
مهمش,-1,EG
مهنج,-1,EG
مهين,-1,EG
موءامر,-1,EG
موائم,-1,EG
موت,-1,EG
موحوح,-1,EG
موسخ,-1,EG
موقوف,-1,EG
موكوس,-1,EG
مولتوف,-1,EG
مولوتوف,-1,EG
مومس,-1,EG
موه,-1,EG
موهوم,-1,EG
مؤامر,-1,EG
مؤامرات,-1,EG
مؤامرت,-1,EG
مؤخر,-1,EG
مؤذ,-1,EG
مؤلم,-1,EG
ميحسش,-1,EG
ميسؤس,-1,EG
ميلزمنيش,-1,EG
نار,-1,EG
نارك,-1,EG
ناسي,-1,EG
ناهب,-1,EG
نايب,-1,EG
نايكاك,-1,EG
نباح,-1,EG
نبح,-1,EG
نبذ,-1,EG
نبك,-1,EG
نبكي,-1,EG
نتبعزق,-1,EG
نتجاهل,-1,EG
نتحبس,-1,EG
نتحبسو,-1,EG
نتحرق,-1,EG
نتحملك,-1,EG
نتخاذل,-1,EG
نتخاصم,-1,EG
نتخانق,-1,EG
نتخرس,-1,EG
نتخزوق,-1,EG
نتخض,-1,EG
نتخطف,-1,EG
نتدخل,-1,EG
نتراجع,-1,EG
نترب,-1,EG
نتربي,-1,EG
نترحم,-1,EG
نتردد,-1,EG
نتريق,-1,EG
نتسجن,-1,EG
نتسحل,-1,EG
نتسول,-1,EG
نتش,-1,EG
نتشتم,-1,EG
نتشرد,-1,EG
نتشل,-1,EG
نتشلح,-1,EG
نتشملل,-1,EG
نتصاب,-1,EG
نتطاول,-1,EG
نتظاهر,-1,EG
نتظلم,-1,EG
نتعارض,-1,EG
نتعاطوها,-1,EG
نتعدم,-1,EG
نتعذب,-1,EG
نتعر,-1,EG
نتعرض,-1,EG
نتعقب,-1,EG
نتكتم,-1,EG
نتكسف,-1,EG
نتلسع,-1,EG
نتلم,-1,EG
نتمسح,-1,EG
نتن,-1,EG
نتناقض,-1,EG
نتناك,-1,EG
نتنح,-1,EG
نتنفخ,-1,EG
نتنكر,-1,EG
نتنيل,-1,EG
نتهان,-1,EG
نتهد,-1,EG
نتهم,-1,EG
نتواطا,-1,EG
نتوب,-1,EG
نتوكس,-1,EG
نجادل,-1,EG
نجاس,-1,EG
نجد,-1,EG
نجرح,-1,EG
نجرو,-1,EG
نجسس,-1,EG
نجوع,-1,EG
نحاسب,-1,EG
نحاكم,-1,EG
نحاكمك,-1,EG
نحبس,-1,EG
نحتج,-1,EG
نحترق,-1,EG
نحتقر,-1,EG
نحذر,-1,EG
نحرق,-1,EG
نحرم,-1,EG
نحرمو,-1,EG
نحزن,-1,EG
نحس,-1,EG
نحسد,-1,EG
نحسس,-1,EG
نحشر,-1,EG
نحطم,-1,EG
نحقتر,-1,EG
نحيتك,-1,EG
نخازل,-1,EG
نخاف,-1,EG
نخالف,-1,EG
نخب,-1,EG
نخبط,-1,EG
نخجل,-1,EG
نخدع,-1,EG
نخذلكم,-1,EG
نخرب,-1,EG
نخرس,-1,EG
نخرص,-1,EG
نخريب,-1,EG
نخز,-1,EG
نخسر,-1,EG
نخش,-1,EG
نخشي,-1,EG
نخطء,-1,EG
نخطيء,-1,EG
نخطئ,-1,EG
نخلص,-1,EG
نخلصكم,-1,EG
نخلف,-1,EG
نخوف,-1,EG
نخون,-1,EG
نخونو,-1,EG
نخوين,-1,EG
نخيف,-1,EG
ندافع,-1,EG
ندام,-1,EG
ندبحو,-1,EG
ندد,-1,EG
ندعمه,-1,EG
ندعي,-1,EG
ندم,-1,EG
نذبح,-1,EG
نربوك,-1,EG
نربي,-1,EG
نربيك,-1,EG
نرتجف,-1,EG
نرحل,-1,EG
نردح,-1,EG
نرعب,-1,EG
نرفزه,-1,EG
نرفض,-1,EG
نركبك,-1,EG
نرموك,-1,EG
نرن,-1,EG
نريح,-1,EG
نريق,-1,EG
نزايد,-1,EG
نزرط,-1,EG
نزع,-1,EG
نزعل,-1,EG
نزعلك,-1,EG
نزعلو,-1,EG
نزف,-1,EG
نزلزل,-1,EG
نزهق,-1,EG
نزوغ,-1,EG
نزوه,-1,EG
نزيح,-1,EG
نزيط,-1,EG
نساي,-1,EG
نسب,-1,EG
نستبعد,-1,EG
نستجعل,-1,EG
نستخف,-1,EG
نستدرج,-1,EG
نستسلم,-1,EG
نستغل,-1,EG
نستغيث,-1,EG
نستلم,-1,EG
نستنجد,-1,EG
نستنزف,-1,EG
نستهزء,-1,EG
نسجن,-1,EG
نسجنو,-1,EG
نسخر,-1,EG
نسرق,-1,EG
نسف,-1,EG
نسفك,-1,EG
نسفل,-1,EG
نسقط,-1,EG
نسكت,-1,EG
نسوان,-1,EG
نسون,-1,EG
نسي,-1,EG
نسيئ,-1,EG
نشتت,-1,EG
نشتم,-1,EG
نشتمو,-1,EG
نشتموك,-1,EG
نشجب,-1,EG
نشد,-1,EG
نشدد,-1,EG
نشعل,-1,EG
نشل,-1,EG
نشوه,-1,EG
نشيع,-1,EG
نشيل,-1,EG
نصبر,-1,EG
نصتدم,-1,EG
نصرخ,-1,EG
نصمت,-1,EG
نضر,-1,EG
نضرب,-1,EG
نضربك,-1,EG
نضطر,-1,EG
نضعف,-1,EG
نضللو,-1,EG
نضيع,-1,EG
نطع,-1,EG
نطعن,-1,EG
نطغ,-1,EG
نطغي,-1,EG
نطهر,-1,EG
نظلم,-1,EG
نعاج,-1,EG
نعارض,-1,EG
نعاقب,-1,EG
نعاقبه,-1,EG
نعترض,-1,EG
نعترف,-1,EG
نعتقل,-1,EG
نعتقلع,-1,EG
نعتقلو,-1,EG
نعدم,-1,EG
نعذب,-1,EG
نعر,-1,EG
نعرص,-1,EG
نعري,-1,EG
نعريك,-1,EG
نعزل,-1,EG
نعصب,-1,EG
نعصي,-1,EG
نعط,-1,EG
نعور,-1,EG
نعيط,-1,EG
نغتصب,-1,EG
نغرق,-1,EG
نغش,-1,EG
نغضب,-1,EG
نغلط,-1,EG
نغللط,-1,EG
نغور,-1,EG
نغيب,-1,EG
نفاقك,-1,EG
نفت,-1,EG
نفتت,-1,EG
نفتر,-1,EG
نفتن,-1,EG
نفخ,-1,EG
نفر,-1,EG
نفسد,-1,EG
نفسنه,-1,EG
