tweet,class
' العدل ف الميزان لكل خلق الله .. ',neu
' ضحكتها بس لوحدها قصيــده شعــر http://t.co/ER2Ckj66mJ ',pos
"' """"""\""""@HeshiAm_: طب معلش يا جماعة نجرب بس، كوت زيس تويت ويز ا سيلفي بس راعو فينا ربنا\"""" دول مرعاوش حاجه ولا راعوا فينا ربنا ولا الهه الشمس حتى"""""""" '",neg
' سبحان الله وبحمده عددخلقه ورضا نفسه وزنة عرشة ومداد كلماته ',neu
' الامتحانات علي الابواب http://t.co/tQpAKumV7E ',neu
' ذنب ناس .. بتخلصه ناس تانيه خالص. ',neg
"' ""@MaiRaafatAbdall واحد بيقول \"""" البص \"""" عايزا جزئه يتثبت :v '",neu
' اى حاجه حرام بتبقى بنت وسخه .... بي مغريه ',neg
' الاغنية اللى تهز قلبك وتنزل دمعتك وتقربك لربنا يترفعلها القبعة ',pos
"' """"""الفرنسي مبتفرجش غير علي باريس سانجيرمان، عشان لويز وإبرا وبس :D"""""""" '",neu
' اسمط شعور ... تقعد مضايق و تفتح الكاميرا الاماميه بالغلط.. يعني هو الواحد ناقصه هموم. ',neg
' @Ticker_TwiPress تسلم :) ',pos
' @001c00544a0e4a2 تحفة الصورة ايوة كده الا انا عينى وجعتنى من الابيض واسود ',pos
' @BassoumaTiskat طب ما رولا كان المنتج انديمول كلوديا بتعتبر مسلسل وبتتحكم فى احداثه وقالتها مره هما ادونا حياتهم 4 شهور تحت تصرفنا ',neu
' تحبوني آدعو اني اعيش طول العمر مع دادو ♥ http://t.co/K1qskLjgLx ',pos
' انا عايز حد يكون عايز  يفضل و يايا بدون أسباب  دورت فـ كشف اللى أعرفهم  فـ لقيتنى أخدت الكل غياب ! ',neg
' من يسولي حسابي كيك ماسنجر بليز ناطره ',neu
' تصبحو علي خير ',neu
' @fatmeAbdallah عملتيلو ؟ ',neu
' اللهم اني اسالك موجبات رحمتك وعزائم مغفرتك ',neu
' الذين نرفض أن ننزل لمستواهم لا يعرفون أن ثمة فرقا شاسعا بين التكبر و الترفع الترفع شيء يشبه نصيحة أهلنا لنا ونحن صغار: إياكم وأولاد الشوارع ',neg
"' """"""منت لحظه جت تداريني وتعدي ، انت عمر صرت اعيشه من جديد"""""""" '",pos
' @suzy_farag @Lujainx_ بس باين عليك لي هلبا في لبنان ',neu
' سموا البينا زى ما يكون علاقه صداقه حب وجنون #ابو_زيزو ',pos
' @mhmdaboda ممكن تتصل برقم 367 من نفس رقمك مقابل 5 قروش للمكالمه وتتأكد من تسجيل بيانات الخط يا محمد  Zahran ',neu
"' """"""@BuriedDiva @HookaHandle @YasmineBarey @Serahlisation هيطول بسرعة لما اقصيه، انتي حلوة"""""""" '",pos
' لا تعليق اطلاقا يعنى .. ',neu
' انا بحب الناس اللي بتدعيلي اوي ♥ ',pos
' هو الالحاد بقى موضة هو كمان !!!!!!! ',neg
' @Serahlisation حاسة مش متأكده؟ ',neu
' آوعـــى فــــى يــــــــوم تــنــســـى آنـــه كــــمـــآ #تـــــديــــن_تـــــدآن ',neu
"' ""\"""" صاحبك اللي اقرب ليك من اهلك ❤️\"""" '",pos
' @lameesh #هنا_العاصمة   لميس الحديدي تودع 2014: http://t.co/OmNeupktOr عبر @YouTube ',neu
' @LindaAbouElezz لي دى كيوت خالص يعنى مش بتحبى كيرمت http://t.co/d6ojoCRHYU ',neu
' @BtissamSalma هتمسكوا ف خناق المصريين كمان ؟؟ مش كنا حبايبكوا اول البرنامج ؟ لا اله الا الله ع الغدر ',neg
' عربية ترحيلات المساجين السياسين انهارده في اسكندرية كان فوق صوت السرينة صوتهم جوا بيقولوا ! ثورة ! ثورة ! ثورة ! ',neu
' Listen to فيروز- ليالي الشمال الحزينه by NoraMaG #np on #SoundCloud https://t.co/qReFcRW3Sn ',neu
' احساس حلو ام تطلع هدوومك بتاعت الشتا وتلاقي فيها i_phone  كنت نسيه من الشتا الا فات ',pos
' @fatumtamixo كويس نشوف - شكرنّ ',pos
' أيها الزمان .. ما أثقل وزنك على ظهورنا وأكتافنا .. فكلما كبرنا نحن .. ثقلتَ أنت ! وكلما حملناك .. انحنينا كثيراً ! ',neg
' الصلاه يا عباد الله.... ',neu
' كوريا الشمالية تصف أوباما بالقرد بعد حرمانها من الإنترنت http://t.co/9cnm3eCCD9…/overseas/2014-12-27-1.2275110 ',neu
' @amr_elqatary  هل انت تتعاطى اى نوع من انواع المخدرات ؟؟ XD ',neu
' الامبالاه ',neg
' يا جماعه البت عنيها رهيبه ',pos
' @weird3gila ما انحبش محمد هنيدي ',neg
' هما عامليين نفسههم بيحبونا وآحنا عاملين نفسنا مصدقين وكلنا بنستهبل علي بعض ',neg
"' """"""ليس هناك رجل يستحق ان تبكى من أجله ،ولا تصدقى انه حزين لفراقك، ف دائما عند كل شرقى بديل ! نزار قبانى"""""""" '",neg
' @weird3gila ههههههههههه مافيش جو ',neu
' التصرف علي طبيعتك هو احسن حاجة..مش مضطر تثبت حاجة لحد..مش مضطر تثبت حاجة لنفسك..مش مضطر انك تعمل اي حاجة عشان انت متصالح مع نفسك وعجباك كدة ',pos
"' """"""@Maaaaiiiii وبحب الأجندة المتقسمة أيام بردو مش اللي كل يوم في ورقة وكبيرة جداً دي، بس مبستخدمهاش وبحتفظ بيها زي ما هي كده جديدة! :D"""""""" '",pos
' @AShohdy67 لو امطرت السماء حرية سيفتح العبيد الشمسية ',neg
"' ""و لي قلب في المعتقل افتقده بشده♡ #الحرية_لروحي :\"""") '",neg
' @FatimaNaoot خلى السيسي ينفعك http://t.co/xZRZFlRhyA ',neg
' #سمنود يبتعد.. و #زفتى و #دسوق حبايب.. وانتفاضة فرق القاع في ثامن #القسم_الثالث  http://t.co/MixGhRC3le ',neu
' تويتر و سناب و فايبير مرض جديات قعد معش تقدر تقعد بلاهن ',neg
' ربنا ينتقم من كل ظالم #معتقلي_الاتحادية ',neg
' @Hesho__ صورك كلها يا عم.. ',neu
"' ""I\""""m at Kuwait Embassy   سفارة الكويت https://t.co/QdOnwGzNPM '",neu
' @nadosh829 @ranasamaha9t لقاء ليها على البيدج بتاعتها #RanaSamahaTeam ',neu
' لا حول ولا قوة الا بالله ',neg
' متقنعنيش انكوا بتحبوا بعض من على النت منغير متشوفوا بعض.. شغل منتدى زهره الخليخ دا ؟! ',neg
' مشكلتنا ان احنا عاملين نفسنا فاهمين الدين صح  و مش عارفين اننا لو حاولنا حتي نفهم مش هيكون دا حالنا #ربي_اصلح_شان_الامة ',neg
"' ""\""""@l_altoaimi: @bnt_sdeer @maysa24452736 @Aljwhara_hushan @mhm27m @GH200922 @Elahla @bosy @taleen1122 @af ويسعدكم اجمعين آمين يارب\"""" '",pos
' الساكت عن الحق ابن وسخة. ',neg
' مصري صبي حلواني خريج اداب ',neu
"' ""\""""@mom_reem: الوقتُ و الإهتمامُ هما أجملُ و أثمن شيء قد تهديه لشخص تحبّه\"""" '",pos
' @Somia_Usama ربنا يخليكى يا رب ^_^ ',pos
' @nane_tot على فكرة اللى بيكتب بايو جميل و ورود وصورته حاطتها عيون و رومانسية ويطلع فى الاخر أخوان ابن كلب ويزعل منى عشان بشتم فيهم طز فيه ',neg
' يا تعدل احكامك يا اما تلم تسريباتك  كفاية فضيحة ريحتكم بقت معفنة وفايحة خلاص ',neg
' فانظروا كيف تسلكون بالتدقيق لا كجهلاء بل كحكماء ',neu
' @el_khalifa91 قصدي سانتا بتاع ال merry Christmas ',neu
"' ""It\""""s hard that the day of ذكري وفاة صحبتك  هو هو يوم عيد ميلادة واحدة من صحابك التانيين  :/ '",neg
' لو حتي بيقدرك هيعرف انك متدايق مش لازم يكلمك علشان يعرف ',neu
' @mahdi_rowyda عقبال الباقي يا رب ',pos
' اللهم أشْرِحْ صُدُورَنا بِالقُرْءآنِ .  اللَّهُمَّ نَوِّرْ قُبُورَنا بِالقُرْءآنِ.  اللَّهُمَّ اجْعَلْ القُرْءآنَ شَافِعاً لَنا ',pos
' @lameesh محمد شاهين يغنى هان الود لعبد وهاب ويغنى هوا ومينا اغنية لمصررر &lt;3 !! ',neu
' @khater264 ما شاء الله ربنا يخليها ^_^ جميلة ',pos
' @PSH_Supporters  مــن اجــمــل النــآس اللـى شــوفـتــهــآ فـ حــيــآتــى واللــه .. حــآجــة صغـنــنــة كتــهـ ♥♥♥ #بــآركـ_شــيـن_هــآى ♥♥ ',pos
' ال O.B ماشية بضهرها و حطت عليا ',neg
' @MohamedMonem011 تم امعلم ',neu
' عآرفين آحنآ ليه جيل مكتئب !! .. عشآن عرفنآ كل حآجه ع حقيقتهآ بدري .. ',neg
"' """"""\""""الأداء يُنسي ، ولكن النتيجة تبقي\""""  - *بولس سيزار مالديني  تعليقه علي فوز منتخب مصر ،  علي منتخب إيطاليا  1/صفر http://t.co/Mw0gUR4Ijb"""""""" '",neu
' @Jalmuhammadi الله يسمح دروبك ',neu
' كسم امتحان انهارده ',neg
' لو هى بتعند معاك حاول انت تحتويها وتخليها تعمل اللى انت عايزة بس بمزاجها ;) ',neu
' - طلب [[ حسـام حسن ]] مـن اداره الاتحـاد السكندري التعاقد مع اللاعب لتدعيم صفوفه و بالفعل تعاقد معه الاتحـاد اعاره 6 شهور من الزمـالك !! ',neu
' القلم اتكسر. ايدكو علي 82 جنيه. ',neg
' @Khaled_ELSrOugi ايه هو ؟ ',neu
"' ""لكن سماءك ممطرةٌ و طريقك مسدودٌ :\""""D '",neg
"' """"""اتحاد الكرة المصري،  النادي المصري البورسعيدي"""""""" '",neu
"' ""\""""@headayaty: @mhm27m @pinah17 @rinaelfira @MettySarmiati @MRAYudhistira هم هههههههههههههههههه\"""" '",neu
' @Nourdora ليه بس ؟ ',neu
' كل شئ.... http://t.co/p8hBfo744a ',neu
' @M_Odeeb غلطه مطبعيه الواد صاحبي ابن الكلب قالي غغط وبعدين صلحلي :( ',neg
' كفتة رز ♥ ',pos
' #MinaAtta_on_cbc  مينا عطا هنلعب سوا بالترند اسئله عن مينا  هنشوف مين اجمد ميناويـ/ـه عارف كل حاجه عن مينا بالاكاديمي  لازم الاجابه بالتاق ',neu
' فين الحاجات دى ؟؟ ',neu
' #prt اوسكار احسن اب. ',pos
' @_Mayar_ اجمل احساس في الكون والله ',pos
' اللهم أجرني في مصيبتي وأخلف لي خيرا منها ',neg
' @doo_84 عملت كويس حمدلله عدى .. ',pos
' #الوطن  متحول جنسياً من ولد إلى بنت يتراجع عن إجراء العملية بعد خضوعه لجلسات العلاج النفسى  (ملف)  http://t.co/QxnSR5eXQV ',neu
' اللهم أمسينا علي رحماتك فأتمم لنا غفرانك http://t.co/Q4fh87ZFzw ',pos
' بحس بامان يملانى لو بنطق حروف اسمك ساعتها لو بموت ترجعلى روحى .  فى حاجة نفسى فيها ياما حلمت بيها تخدنى حبيبى فى حضنك ويقف الزمان #سميرة ',pos
' لما تيجى للفاينل بحس انى فيا حاجه غلط  فين اللى هعوض فيه ده ',neg
' @Amani207 @mezo83 ابكانى كمدا  ..وقهرا ',neg
' @tolyana1  كآعآدِتٌك تٌصٍنْع منْ آلُحٍروفَ كلُمآتٌ غآيَة فَيَ آلُرؤعة ',pos
"' """"""@MahaAzim_ لما أسماء حمدي أخدت واللي معاها أخدوا خمس سنين. مستوعبتش. بعدين قلت فعلا النظام ده مش هيكمل خمس سنين، ويارب ما يكمل سنة"""""""" '",neg
' @niveenfady ربنا يسمع منك ﻻن الواحد يقول ايه فى تطويل المحكمه ',neu
